name	first_year	episode_name	season	episode_number	star_1	star_2	star_3	star_4	star_5	star_6	star_7	star_8	star_9	star_10
Louie 2010	2010	Dr_ Ben_Nick	1	3	12	12	12	12	12	12	38	89	64	64
Louie 2010	2010	Duckling	2	11	17	17	17	17	17	17	17	53	88	195
Louie 2010	2010	Eddie	2	9	12	12	0	12	12	12	12	38	63	89
Louie 2010	2010	God	1	11	14	14	14	14	14	14	43	43	43	101
Louie 2010	2010	Gym	1	12	10	0	0	10	10	10	31	74	52	52
Louie 2010	2010	Halloween_Ellie	2	10	7	7	7	0	7	21	36	50	21	36
Louie 2010	2010	Heckler_Cop Movie	1	6	13	0	13	13	13	13	40	68	68	68
Louie 2010	2010	Ikea_Piano Lesson	3	7	8	0	0	8	8	26	43	43	8	43
Louie 2010	2010	Joan	2	4	9	9	9	9	9	9	49	49	29	49
Louie 2010	2010	Late Show_ Part 1	3	10	10	10	0	10	10	10	32	54	32	54
Louie 2010	2010	Late Show_ Part 2	3	11	10	0	0	0	10	10	10	51	51	72
Louie 2010	2010	Late Show_ Part 3	3	12	13	0	13	0	13	13	13	13	67	148
Louie 2010	2010	Looking for Liz_Lilly Changes	3	9	8	8	8	8	8	8	40	40	8	40
Louie 2010	2010	Miami	3	3	11	0	11	11	11	11	34	56	34	56
Louie 2010	2010	Moving	2	3	9	9	9	9	9	9	46	65	27	27
Louie 2010	2010	New Jersey_Airport	2	13	10	10	0	0	10	10	30	50	30	71
Louie 2010	2010	New Year_s Eve	3	13	13	0	0	13	13	13	13	41	68	123
Louie 2010	2010	Niece	2	12	8	8	0	0	8	8	26	60	26	43
Louie 2010	2010	Night Out	1	13	12	0	0	12	12	12	12	62	62	62
Louie 2010	2010	Oh Louie_Tickets	2	7	9	9	0	9	9	9	29	68	29	48
Louie 2010	2010	Pilot	1	1	19	19	19	19	19	58	58	97	58	58
Louie 2010	2010	Poker_Divorce	1	2	15	15	15	15	15	15	46	107	46	76
Louie 2010	2010	Pregnant	2	1	12	12	0	12	12	12	38	89	38	63
Louie 2010	2010	So Old_Playdate	1	4	13	13	0	13	13	13	40	94	40	67
Louie 2010	2010	Something Is Wrong	3	1	13	13	0	13	13	13	39	65	39	65
Louie 2010	2010	Subway_Pamela	2	6	11	11	11	0	11	11	11	57	57	80
Louie 2010	2010	Telling Jokes_Set Up	3	2	10	10	0	10	10	10	32	76	32	54
Louie 2010	2010	Travel Day_South	1	5	12	12	12	12	12	12	36	84	36	60
Love Games_ Bad Girls Need Love Too 2010	2010	Let the Bad Begin	3	1	1	0	1	0	0	0	0	0	0	2
Love Thy Family 2010	2010	Cheen Yee Hau Baht	1	5	1	0	0	1	0	0	0	0	0	28
Love and Hip Hop 2010	2010	Love _ Hip Hop	1	1	1	0	0	0	1	0	0	1	1	3
Love and Hip Hop 2010	2010	Miami Vice	2	8	0	0	0	1	1	1	0	0	1	5
Love and Hip Hop 2010	2010	Still Look Pretty	2	1	1	0	0	1	0	0	1	1	0	3
Love_Hate 2010	2010	Unnamed	1	1	2	0	0	2	2	2	7	2	7	23
Love_Hate 2010	2010	Unnamed	1	2	1	0	0	0	1	1	7	7	4	7
Love_Hate 2010	2010	Unnamed	1	3	3	0	0	0	1	1	3	9	3	6
Love_Hate 2010	2010	Unnamed	1	4	1	1	0	0	1	1	1	7	10	7
Love_Hate 2010	2010	Unnamed	2	1	5	0	0	1	0	1	5	5	5	15
Love_Hate 2010	2010	Unnamed	2	2	1	0	0	0	0	0	1	11	4	11
Love_Hate 2010	2010	Unnamed	2	3	3	0	0	0	1	0	3	6	6	6
Love_Hate 2010	2010	Unnamed	2	4	3	0	0	0	0	1	1	6	6	6
Love_Hate 2010	2010	Unnamed	2	5	1	0	0	1	1	0	3	3	5	8
Love_Hate 2010	2010	Unnamed	2	6	4	0	0	0	1	1	1	4	4	13
Love_Hate 2010	2010	Unnamed	3	1	7	0	0	0	0	2	2	2	11	26
Love_Hate 2010	2010	Unnamed	3	2	4	0	0	0	0	1	1	4	7	10
Love_Hate 2010	2010	Unnamed	3	3	4	0	0	0	0	1	1	4	4	13
Love_Hate 2010	2010	Unnamed	3	4	4	0	0	0	0	1	1	4	10	10
Love_Hate 2010	2010	Unnamed	3	5	3	0	0	1	1	1	1	3	3	11
Love_Hate 2010	2010	Unnamed	3	6	4	0	0	0	0	0	1	1	8	17
Love_Hate 2010	2010	Unnamed	4	1	6	0	0	2	2	2	2	2	11	16
Love_Hate 2010	2010	Unnamed	4	2	1	1	0	1	0	1	1	6	1	11
Love_Hate 2010	2010	Unnamed	4	3	3	0	0	1	0	1	1	5	1	7
Love_Hate 2010	2010	Unnamed	4	4	1	0	0	1	0	1	1	5	5	5
Love_Hate 2010	2010	Unnamed	4	5	2	0	0	0	0	2	0	2	4	4
Love_Hate 2010	2010	Unnamed	4	6	3	1	1	0	1	3	0	1	5	5
Luther 2010	2010	Unnamed	1	1	28	28	28	28	28	28	84	198	141	84
Luther 2010	2010	Unnamed	1	2	24	24	0	24	24	24	72	170	121	72
Luther 2010	2010	Unnamed	1	3	25	0	0	25	25	25	76	178	76	76
Luther 2010	2010	Unnamed	1	4	21	0	0	21	21	21	65	153	109	109
Luther 2010	2010	Unnamed	1	5	25	0	25	25	25	25	25	75	176	176
Luther 2010	2010	Unnamed	1	6	22	22	0	22	22	22	22	67	157	201
Luther 2010	2010	Unnamed	2	1	21	0	21	21	21	21	21	147	105	105
Luther 2010	2010	Unnamed	2	2	16	0	16	16	16	16	50	117	83	83
Luther 2010	2010	Unnamed	2	3	17	17	0	17	17	17	51	85	85	85
Luther 2010	2010	Unnamed	2	4	19	0	19	0	19	19	19	57	134	134
Luther 2010	2010	Unnamed	3	1	16	16	16	16	16	16	16	81	114	114
Luther 2010	2010	Unnamed	3	2	15	0	15	0	15	15	15	75	75	75
Luther 2010	2010	Unnamed	3	3	16	0	0	16	16	16	16	48	80	144
Luther 2010	2010	Unnamed	3	4	16	0	16	16	16	16	16	16	82	181
Mad 2010	2010	2012 Dalmatians_Grey_s in Anime	1	3	2	0	0	2	2	0	2	5	0	2
Mad 2010	2010	Addition Impossible_New Gill	2	25	1	0	0	0	0	1	0	1	0	1
Mad 2010	2010	Al Pacino and the Chipmunks_That_s What Super Friends Are For	2	20	1	0	0	0	0	1	0	1	0	1
Mad 2010	2010	ArTHOR_The Big Fang Theory	1	24	1	0	1	1	1	0	1	2	0	1
Mad 2010	2010	Are You Karate Kidding Me__The Fresh Prawn of Bel_Air	1	18	0	0	0	0	0	0	2	2	0	4
Mad 2010	2010	Avaturd_CSiCarly	1	1	1	1	0	1	3	3	3	6	1	6
Mad 2010	2010	Average_ers_Legend of Dora	3	9	2	0	0	0	0	0	2	0	0	5
Mad 2010	2010	Betty White _ the Huntsman_Ancient Greek Mythbusters	3	4	1	0	0	0	1	0	1	0	0	1
Mad 2010	2010	Class of the Titans_Zeke and Lex Luthor	1	10	0	0	2	2	0	0	4	2	0	4
Mad 2010	2010	Cliffordfield_Big Time Rushmore	1	7	0	0	0	0	0	2	2	3	0	3
Mad 2010	2010	Cowboys _ Alien Force_ThunderLOLcats	2	6	1	0	0	0	1	0	1	0	1	2
Mad 2010	2010	Da Grinchy Code_Duck	1	12	0	0	0	0	2	0	2	3	0	3
Mad 2010	2010	Dances with Wolverine_ A Footloose Parody_Tater Tots _ Tiaras	2	10	1	0	0	0	0	0	1	1	0	1
Mad 2010	2010	Demise of the Planet of the Apes_The Celebrity Ape_rentice	2	11	1	1	0	0	0	0	1	1	1	1
Mad 2010	2010	Diary of a Wimpy Kid Icarus_Adjustment Burro	3	11	1	0	0	0	0	0	0	1	0	4
Mad 2010	2010	DolPhineas and Ferb Tale_VICTORious	2	18	0	0	0	0	0	0	0	2	0	0
Mad 2010	2010	FROST_Undercover Claus	2	15	0	0	0	0	0	0	0	0	0	3
Mad 2010	2010	Fantastic Megan Fox_Mad vs_ Wild	1	8	0	0	0	1	0	0	4	3	0	1
Mad 2010	2010	Fast Hive_Minute to Flynn It	2	5	0	0	0	0	0	0	0	2	0	2
Mad 2010	2010	Force Code_Flammable	1	26	0	0	0	0	1	0	3	1	0	4
Mad 2010	2010	Frankenwinnie_ParaMorgan	3	15	1	0	0	0	1	0	1	0	0	1
Mad 2010	2010	Garfield of My Dreams_I Hate My Teenage Mutant Ninja Turtles	2	22	1	0	0	0	0	1	0	1	0	1
Mad 2010	2010	HOPS_Naru210	1	19	0	1	0	2	0	0	1	2	0	2
Mad 2010	2010	Hip Hop Hobbit_The Monday Project	3	21	2	0	0	0	0	0	0	0	0	2
Mad 2010	2010	I Love You_ Iron Man_Ben 10 Franklin	1	9	0	0	0	2	0	0	2	5	0	2
Mad 2010	2010	Kitchen Nightmares Before Christmas_How I Met Your Mummy	2	9	2	0	0	0	0	0	1	0	1	4
Mad 2010	2010	Ko_Bee Movie_Law _ Ogre	1	20	1	0	0	1	0	1	2	1	0	1
Mad 2010	2010	Kung Fu Blander_Destroy_ Bob the Builder_ Destroy	2	3	1	0	0	0	1	0	1	0	1	2
Mad 2010	2010	Les the Miz_The Lex Factor	4	4	2	0	0	0	0	0	0	0	0	3
Mad 2010	2010	Money Ball Z_Green Care Bear	2	12	1	0	0	0	0	0	1	1	0	1
Mad 2010	2010	My Little War Horse_The Tonight Show with Jay Lion_O	2	19	1	0	0	0	1	1	1	1	0	2
Mad 2010	2010	Papa_1600 Finn	4	5	8	0	0	1	0	1	0	0	0	13
Mad 2010	2010	Pirates of the Neverland_ At Wit_s End_Batman Family Feud	1	6	0	0	0	0	2	2	0	5	0	4
Mad 2010	2010	Pirates of the Pair of Tweens_Konan the Kardashian	2	4	0	0	1	1	1	0	1	0	1	2
Mad 2010	2010	Pooh Grit_Not_a_Fan_a_Montana	1	21	0	0	0	1	0	0	4	1	0	3
Mad 2010	2010	Potions 11_Moves Like Jabba	2	24	0	0	0	1	1	0	1	2	0	1
Mad 2010	2010	Real Veal_Celebrity Wife Swamp	2	21	0	0	0	0	0	0	0	0	0	2
Mad 2010	2010	RiOa_Thomas the Unstoppable Tank Engine	2	1	1	0	0	0	0	0	1	3	0	2
Mad 2010	2010	Ribbitless_The Clawfice	1	25	0	0	0	0	0	0	0	3	0	4
Mad 2010	2010	S_UP_Mouse M_D_	1	11	0	0	0	0	3	0	0	3	0	3
Mad 2010	2010	Snott Pilgrim vs_ the Wonderful World of Disney_Malcolm in the Middle Earth	1	13	0	0	0	0	0	0	0	3	0	3
Mad 2010	2010	So You Think You Can Train Your Dragon How to Dance_Yo Gagga Gagga_	1	15	2	0	0	2	0	0	4	0	2	0
Mad 2010	2010	Spy vs_ Spy Kids_The Superhero Millionaire Matchmaker	2	13	1	0	0	1	0	0	1	1	1	1
Mad 2010	2010	Star Blecch_uGlee	1	4	0	0	0	0	2	0	3	0	0	3
Mad 2010	2010	Super 80_s_Captain America_s Got Talent	2	2	0	0	0	0	0	0	2	0	0	5
Mad 2010	2010	The Buzz Identity_Two and a Half Man	1	17	0	0	0	1	2	0	2	1	0	2
Mad 2010	2010	The Iron Giant Lady_Raising a New Hope	3	1	1	0	0	1	0	0	0	1	1	3
Mad 2010	2010	The Social Netjerk_Smallville_ Turn Off the Clark	1	22	0	0	0	2	2	0	3	3	0	3
Mad 2010	2010	The Straight A_Team_Gaming_s Next Top Princess	1	16	0	0	0	1	2	0	2	0	2	2
Mad 2010	2010	This Means War Machine_iCharlie	3	6	0	0	1	0	1	0	0	1	1	3
Mad 2010	2010	TransBOREmores 3_ Dark of the Blue Moon_The Walking Fred	2	7	2	0	0	0	0	0	2	1	0	2
Mad 2010	2010	TransBOREmores_Star Wars_ The Groan Wars	1	2	0	0	2	2	0	2	2	5	0	2
Mad 2010	2010	TwiGH School Musical_Avenger Time	1	23	2	0	0	2	0	0	3	0	2	3
Mad 2010	2010	Twilight_ Staking Dawn_Cookie Blue	2	16	1	0	0	0	0	0	1	1	0	1
Mad 2010	2010	WALL_E_NATOR_Extreme Renovation_ House Edition _ Superman_s Fortress of Solitude	1	5	0	0	0	2	0	0	0	5	2	2
Mad 2010	2010	WWE Bought a Zoo_2 Broke Powerpuff Girls	2	17	0	0	0	0	0	0	0	0	0	4
Mad 2010	2010	X_Games_ First Class_Criminal Minecraft	2	8	1	0	1	0	0	0	1	2	0	3
Mad 2010	2010	Yawn Carter_Franklin _ Crash	3	2	2	0	0	0	0	0	0	0	0	2
Maison close 2010	2010	Unnamed	1	2	1	0	0	0	0	1	1	0	1	0
Maison close 2010	2010	Unnamed	1	3	1	0	0	0	0	1	1	0	1	0
Maison close 2010	2010	Unnamed	1	4	1	0	0	0	0	1	1	0	1	0
Maison close 2010	2010	Unnamed	1	5	0	0	0	0	0	0	2	0	2	0
Maison close 2010	2010	Unnamed	1	6	1	0	0	0	0	1	1	0	1	0
Maison close 2010	2010	Unnamed	1	7	1	0	0	0	0	1	1	0	1	0
Maison close 2010	2010	Unnamed	1	8	1	0	0	0	0	1	1	1	1	1
Man I Hate Mondays 2010	2010	Clown Reviews AMC_s the Walking Dead Season 3 Premiere	3	42	0	0	0	0	0	0	0	0	0	9
Man_ Woman_ Wild 2010	2010	Aitutaki	1	7	0	0	0	0	0	0	0	0	0	2
Man_ Woman_ Wild 2010	2010	Alaska	1	8	0	0	0	0	0	1	1	1	0	1
Man_ Woman_ Wild 2010	2010	Amazon	1	1	0	0	0	0	0	2	2	0	0	0
Man_ Woman_ Wild 2010	2010	Botswana	1	2	0	0	0	0	1	1	1	1	0	1
Man_ Woman_ Wild 2010	2010	Louisiana	1	3	0	0	0	0	0	1	1	1	0	1
Man_ Woman_ Wild 2010	2010	Mexico	1	5	0	0	0	0	0	0	2	0	0	2
Man_ Woman_ Wild 2010	2010	Utah	1	6	0	0	0	0	0	1	2	0	0	1
Mara Clara 2010	2010	Alvira and Susan Give Birth at the Same Time to Two Baby Girls	1	1	0	0	0	0	0	0	0	0	0	7
Mara Clara 2010	2010	Finale	1	158	1	0	0	0	0	1	0	0	0	5
Marry Me 2010	2010	Part 1	1	1	0	1	1	0	1	4	4	4	4	6
Marry Me 2010	2010	Part 2	1	2	1	1	1	0	1	3	3	3	3	9
Mary Shelley_s Frankenhole 2010	2010	John Thomas Jefferson	1	2	1	0	0	0	0	1	1	1	1	1
Mary Shelley_s Frankenhole 2010	2010	Attack of the Were_Lawrence	1	5	0	0	0	0	0	1	3	1	0	1
Mary Shelley_s Frankenhole 2010	2010	Bram Stoker_s Loud Mouths_	2	4	0	0	0	0	0	0	5	0	0	0
Mary Shelley_s Frankenhole 2010	2010	Death	1	3	0	0	0	0	0	1	3	3	0	0
Mary Shelley_s Frankenhole 2010	2010	Franz Kafka_s Jealousy_	2	8	0	0	0	0	0	0	0	3	0	0
Mary Shelley_s Frankenhole 2010	2010	H_G_ Wells_ Scary Monster Contest	2	1	0	0	0	1	1	0	1	0	1	1
Mary Shelley_s Frankenhole 2010	2010	H_P_ Lovecraft_s Vagina	2	3	1	0	1	0	0	0	1	1	0	1
Mary Shelley_s Frankenhole 2010	2010	Heal Hitler	1	4	0	0	0	0	1	0	3	0	0	0
Mary Shelley_s Frankenhole 2010	2010	Humanitas	1	9	0	1	0	0	1	0	1	1	1	0
Mary Shelley_s Frankenhole 2010	2010	Hunger of the Vampire	1	7	1	0	0	0	0	1	2	1	0	1
Mary Shelley_s Frankenhole 2010	2010	LBJFK	1	8	0	0	0	0	1	2	1	1	0	1
Mary Shelley_s Frankenhole 2010	2010	Maly Sherrey_s Hyralius_ Mutant Monster__	2	9	1	0	0	0	0	0	1	2	0	2
Mary Shelley_s Frankenhole 2010	2010	Robert Louis Stevenson_s Belushi	2	2	0	1	1	0	0	0	3	1	0	1
Mary Shelley_s Frankenhole 2010	2010	Ronny Ron Ronald	1	6	0	0	0	0	0	0	2	2	2	0
Mary Shelley_s Frankenhole 2010	2010	Yawn of the Dead	1	1	0	0	0	0	1	1	3	2	0	0
Masterchef 2010	2010	Unnamed	2	10	0	0	0	0	1	1	1	1	0	0
Masterchef 2010	2010	Unnamed	2	12	0	0	0	0	0	0	4	0	0	0
Masterchef 2010	2010	Unnamed	2	14	0	0	0	0	0	3	0	0	0	0
Masterchef 2010	2010	Unnamed	2	16	0	0	0	0	0	2	0	2	0	0
Masterchef 2010	2010	14 Chefs Compete	1	4	0	0	0	0	0	2	5	3	0	0
Masterchef 2010	2010	Audition 2	2	2	0	0	0	0	1	1	3	2	1	0
Masterchef 2010	2010	Auditions  2	4	2	0	0	0	0	1	1	1	1	1	0
Masterchef 2010	2010	Auditions 1	1	1	2	0	2	0	2	2	0	4	0	0
Masterchef 2010	2010	Auditions 1	2	1	0	0	0	0	0	0	5	4	0	0
Masterchef 2010	2010	Auditions 1	3	1	0	0	0	0	0	2	3	6	2	0
Masterchef 2010	2010	Auditions 1	4	1	0	0	0	0	2	2	4	4	2	2
Masterchef 2010	2010	Auditions 2	1	2	0	0	0	0	0	1	3	4	0	0
Masterchef 2010	2010	Auditions 3_ Top 19 Revealed	4	3	0	0	1	1	1	1	4	1	0	0
Masterchef 2010	2010	Auditions 2	3	2	0	0	0	0	0	1	3	2	1	0
Masterchef 2010	2010	Block Party	2	13	0	0	0	0	1	1	1	1	1	1
Masterchef 2010	2010	Elimination Round	2	4	0	0	0	0	2	3	2	1	0	0
Masterchef 2010	2010	The Final 4	3	18	0	0	0	0	0	0	3	4	0	1
Masterchef 2010	2010	The Finale	3	20	0	0	0	0	0	3	3	0	2	2
Masterchef 2010	2010	The New Top 7	3	15	1	0	0	0	0	2	2	2	0	0
Masterchef 2010	2010	The Return	3	14	0	0	0	0	0	2	3	0	3	2
Masterchef 2010	2010	The Top 3	3	19	0	0	0	0	0	1	2	1	1	1
Masterchef 2010	2010	The Top 6	3	16	0	0	0	0	0	3	3	3	0	0
Masterchef 2010	2010	Top 10 Compete	4	14	0	0	0	0	0	0	0	2	0	0
Masterchef 2010	2010	Top 11	3	10	0	0	0	0	0	1	1	1	1	0
Masterchef 2010	2010	Top 11 Compete	1	5	0	0	0	0	0	2	2	4	0	0
Masterchef 2010	2010	Top 11 Compete	4	13	1	0	0	0	1	1	1	1	0	0
Masterchef 2010	2010	Top 12	3	9	0	0	0	0	0	2	2	2	0	2
Masterchef 2010	2010	Top 13	3	8	0	0	0	0	0	1	1	2	1	1
Masterchef 2010	2010	Top 14	3	7	0	0	0	0	0	1	4	1	0	1
Masterchef 2010	2010	Top 14 Compete	2	8	0	0	0	0	2	0	3	0	0	0
Masterchef 2010	2010	Top 14 Compete	4	10	0	0	0	0	1	1	1	0	0	0
Masterchef 2010	2010	Top 14 Revealed	1	3	0	0	0	0	0	1	1	5	0	0
Masterchef 2010	2010	Top 15	3	6	0	0	1	0	0	2	1	1	0	1
Masterchef 2010	2010	Top 15 Chefs Compete	4	9	0	0	0	0	3	2	2	2	0	0
Masterchef 2010	2010	Top 16	3	5	0	0	0	0	0	2	2	2	0	1
Masterchef 2010	2010	Top 16 Compete	2	6	0	0	0	0	1	1	1	1	0	0
Masterchef 2010	2010	Top 16 Compete_ Part 1	4	7	0	0	0	0	2	2	2	2	0	0
Masterchef 2010	2010	Top 16 Compete_ Part 2	4	8	0	0	0	2	0	2	2	0	0	0
Masterchef 2010	2010	Top 17 Compete	4	6	0	0	1	0	1	3	3	0	0	0
Masterchef 2010	2010	Top 18	3	4	0	0	0	0	0	1	4	1	1	0
Masterchef 2010	2010	Top 18 Compete	4	5	0	0	0	2	2	2	3	0	0	0
Masterchef 2010	2010	Top 19 Compete	4	4	0	0	0	1	1	1	3	1	0	0
Masterchef 2010	2010	Top 36 Become 18	3	3	0	0	0	0	0	1	1	4	0	1
Masterchef 2010	2010	Top 38 Revealed	2	3	0	0	0	0	1	2	4	1	0	0
Masterchef 2010	2010	Top 4 Compete	2	18	0	0	0	0	0	0	4	0	0	0
Masterchef 2010	2010	Top 5 Battle to Survive	3	17	1	0	0	0	0	1	3	1	1	1
Masterchef 2010	2010	Top 5 Compete_ Part 1	4	21	0	0	0	0	0	3	2	0	0	0
Masterchef 2010	2010	Top 5 Compete_ Part 2	4	22	0	0	0	0	1	1	3	0	0	0
Masterchef 2010	2010	Top 6 Compete	1	7	0	0	0	0	1	0	2	6	0	0
Masterchef 2010	2010	Top 7	3	13	0	0	0	0	0	1	4	5	0	0
Masterchef 2010	2010	Top 7 Compete	4	17	0	0	0	2	0	1	3	2	0	0
Masterchef 2010	2010	Top 7 Compete _ 1 Returnee	4	19	0	0	0	0	0	2	3	0	0	0
Masterchef 2010	2010	Top 8	3	12	0	0	0	0	0	1	4	3	1	1
Masterchef 2010	2010	Top 8 Compete	4	16	0	0	0	0	0	4	1	2	0	0
Masterchef 2010	2010	Top 9	3	11	0	0	0	0	0	1	3	4	0	0
Masterchef 2010	2010	Top 9 Compete	1	6	0	0	0	0	0	3	1	3	0	1
Masterchef 2010	2010	Winner Revealed	1	8	0	0	0	0	1	0	2	2	2	0
Material Girl 2010	2010	Unnamed	1	1	0	0	0	0	0	1	1	1	0	1
Material Girl 2010	2010	Unnamed	1	2	0	0	0	0	0	1	1	0	1	0
Material Girl 2010	2010	Unnamed	1	3	0	0	0	0	0	1	0	1	1	0
Material Girl 2010	2010	Unnamed	1	5	0	0	0	0	0	0	0	0	0	2
Melissa _ Joey 2010	2010	A Decent Proposal	3	17	0	0	0	0	0	1	1	1	1	0
Melissa _ Joey 2010	2010	A Fright in the Attic	1	11	0	1	1	0	4	8	8	4	1	8
Melissa _ Joey 2010	2010	A House Divided	1	28	1	1	0	0	5	5	5	5	0	9
Melissa _ Joey 2010	2010	A New Kind of Christmas	3	16	2	0	0	0	2	0	5	0	0	2
Melissa _ Joey 2010	2010	A Pair of Sneakers	2	11	4	1	0	0	4	4	4	1	1	10
Melissa _ Joey 2010	2010	All Politics is Local	1	24	0	1	1	0	4	4	6	1	1	6
Melissa _ Joey 2010	2010	All Up in My Business	2	4	5	1	1	0	1	5	5	1	5	12
Melissa _ Joey 2010	2010	Auction Hero	1	19	1	1	1	0	5	9	5	1	1	9
Melissa _ Joey 2010	2010	Bad Influence	3	12	1	1	0	0	3	3	3	1	3	6
Melissa _ Joey 2010	2010	Boy Toys _R_ Us	1	4	1	1	1	0	8	8	5	1	1	8
Melissa _ Joey 2010	2010	Breaking Up Is Hard to Do	2	6	1	1	1	0	5	5	5	5	1	8
Melissa _ Joey 2010	2010	Can_t Hardly Wait	3	4	1	1	0	0	1	4	4	4	4	6
Melissa _ Joey 2010	2010	Dancing with the Stars of Toledo	1	8	2	2	2	2	2	6	14	2	2	10
Melissa _ Joey 2010	2010	Do as I Say_ Not as I Did	1	29	2	2	0	0	2	6	6	2	2	15
Melissa _ Joey 2010	2010	Don_t Train on My Parade	1	14	2	2	2	0	2	11	6	6	2	6
Melissa _ Joey 2010	2010	Eat_ Pray_ Date	2	9	1	1	1	0	1	5	5	5	0	12
Melissa _ Joey 2010	2010	Enemies with Benefits	1	13	7	2	2	0	2	7	7	2	2	12
Melissa _ Joey 2010	2010	Family Feud	3	10	0	1	0	0	1	4	4	4	4	4
Melissa _ Joey 2010	2010	Fast Times	3	11	0	1	0	0	6	1	4	4	1	4
Melissa _ Joey 2010	2010	From Russia with Love	2	14	1	1	0	0	5	5	5	1	1	8
Melissa _ Joey 2010	2010	Going the Distance_	1	23	0	1	1	0	4	4	7	1	1	7
Melissa _ Joey 2010	2010	Good to Go	2	3	2	2	0	2	2	6	6	6	2	15
Melissa _ Joey 2010	2010	I Can Manage	2	1	2	2	2	2	2	10	6	2	2	14
Melissa _ Joey 2010	2010	If You Can_t Stand the Heat	2	2	2	2	0	0	2	6	6	6	0	18
Melissa _ Joey 2010	2010	In Lennox We Trust	1	10	1	1	1	1	1	9	9	1	1	9
Melissa _ Joey 2010	2010	Inside Job	3	3	1	1	0	0	1	8	1	5	1	8
Melissa _ Joey 2010	2010	Joe Knows	1	12	1	1	1	1	8	5	5	1	1	8
Melissa _ Joey 2010	2010	Joe Versus the Reunion	1	16	1	1	1	1	5	5	8	1	1	8
Melissa _ Joey 2010	2010	Lost in Translation	1	15	1	1	1	1	1	4	11	1	4	4
Melissa _ Joey 2010	2010	Mel Marries Joe	2	15	2	2	0	0	2	6	6	6	2	15
Melissa _ Joey 2010	2010	Mel and Joe_s Anniversary	1	22	0	1	1	1	5	5	8	1	1	8
Melissa _ Joey 2010	2010	Mixed Doubles	2	7	0	1	1	1	1	8	8	1	1	8
Melissa _ Joey 2010	2010	Mother of All Problems	2	12	0	1	0	1	0	8	8	0	0	5
Melissa _ Joey 2010	2010	Moving On	1	2	2	2	2	0	6	16	2	6	2	6
Melissa _ Joey 2010	2010	Nanny Love	1	3	2	2	2	2	2	11	6	2	2	11
Melissa _ Joey 2010	2010	Oh Brother	3	5	1	1	0	0	1	6	4	4	1	6
Melissa _ Joey 2010	2010	Pilot	1	1	3	3	3	3	9	15	9	3	3	9
Melissa _ Joey 2010	2010	Play Ball	1	27	1	1	1	1	1	8	5	0	1	8
Melissa _ Joey 2010	2010	Pretty Big Liars	2	10	0	1	0	0	1	7	5	0	3	5
Melissa _ Joey 2010	2010	Seoul Man	1	9	2	2	2	0	2	12	7	2	2	7
Melissa _ Joey 2010	2010	Something Happened	3	9	0	1	0	0	1	8	3	1	1	5
Melissa _ Joey 2010	2010	Spies _ Lies	1	6	1	1	1	0	5	9	9	0	1	9
Melissa _ Joey 2010	2010	Teach Your Children	3	13	0	1	0	0	3	5	3	1	1	5
Melissa _ Joey 2010	2010	Teacher_Teacher	1	26	1	1	1	0	5	5	5	1	1	12
Melissa _ Joey 2010	2010	The Donor	2	8	2	2	2	0	2	6	6	6	2	14
Melissa _ Joey 2010	2010	The Knockout	2	5	1	1	1	1	1	7	7	1	1	7
Melissa _ Joey 2010	2010	The Mel Word	1	18	1	1	0	1	1	5	12	5	1	8
Melissa _ Joey 2010	2010	The Other Longo	1	25	2	2	2	0	6	6	6	2	2	15
Melissa _ Joey 2010	2010	The Perfect Storm	1	5	2	2	2	2	2	10	10	0	2	10
Melissa _ Joey 2010	2010	The Settlement	1	30	2	2	0	0	2	2	6	6	2	24
Melissa _ Joey 2010	2010	The Truth Hurts	3	6	3	1	0	1	1	3	3	1	3	9
Melissa _ Joey 2010	2010	The Unfriending	3	8	0	1	0	0	3	3	3	1	3	3
Melissa _ Joey 2010	2010	The Unkindest Cut	3	7	1	4	0	0	1	4	4	4	1	6
Melissa _ Joey 2010	2010	Toledo_s Next Top Model	1	17	1	1	1	0	5	5	9	1	1	9
Melissa _ Joey 2010	2010	Toxic Parents	3	2	1	1	0	1	1	6	3	3	3	6
Melissa _ Joey 2010	2010	Up Close _ Personal	1	7	1	1	1	0	5	5	9	1	1	9
Melissa _ Joey 2010	2010	Waiting for Mr_ Right	1	20	1	1	1	0	1	9	9	1	1	9
Melissa _ Joey 2010	2010	What Happens in Jersey____ Part 1	3	14	4	1	0	1	1	1	4	4	1	8
Melissa _ Joey 2010	2010	What Happens in Jersey____ Part 2	3	15	1	1	0	0	1	1	4	8	4	8
Melissa _ Joey 2010	2010	Wherefore Art Thou Lennox	2	13	1	1	0	1	1	8	1	1	1	12
Melissa _ Joey 2010	2010	Works for Me	3	1	7	2	0	0	2	2	2	7	2	22
Melissa _ Joey 2010	2010	Young Love	1	21	1	1	1	0	5	5	8	1	5	8
Memphis Beat 2010	2010	At the River	2	1	1	0	0	1	1	4	1	1	4	13
Memphis Beat 2010	2010	Baby_ Let_s Play House	1	2	2	0	2	2	2	6	6	10	10	10
Memphis Beat 2010	2010	Body of Evidence	2	7	0	0	0	0	0	0	4	6	0	6
Memphis Beat 2010	2010	Don_t Be So Cruel	1	9	0	0	0	1	1	1	1	11	4	8
Memphis Beat 2010	2010	Flesh and Blood	2	4	1	0	0	1	1	3	1	6	6	6
